sentence,label
Semasa mengadakan sesi pengajaran dan pembelajaran secara online saya agak lambat untuk memahami sesuatu pengajaran yang disampaikan akibat dari masalah capaian talian yang sering terganggu.  Selain itu masa dalam sesebuah sesi adalah terhad lebih kurang dua jam sahaja membuatkan saya terkejar-kejar untuk menerima maklumat atau penerangan yang diberikan.  Gangguan talian membuatkan saya sukar untuk memahami sepenuhnya apa yang disampaikan kerana maklumat yang diterima tidak lancar.  ,0
"Semasa menghadapi cabaran PKP ini saya sentiasa berusaha memandang setiap perkara itu dengan cara yang positif.  Saya perlu membuat pertimbangan yang sewajarnya sebelum membuat sesuatu tindakan serta perlu bertanggung jawab dalam apa yang saya laksanakan samada betul atau salah.  Saya perlu menguruskan waktu dengan sewajarnya supaya dapat menseimbangkan tugas di rumah, di tempat kerja dan juga belajar dengan meminimumkan gangguan lain.  Saya juga perlu sentiasa menjaga kesihatan diri dan keluarga supaya tidak perlu mendapatkan rawatan di klinik kerana khuatir untuk berada di kawasan awam.  ",1
"Sememangnya saya mengalami cabaran yang besar dalam tempoh PKP ini. Beban tugas hakiki dan urusan mobilisasi anggota kesihatan untuk merawat kes Covid di hospital membuatkan saya tidak menang tangan. Namun begitu, terdapat satu situasi yang benar-benar mencabar kemampuan diri saya sebagai penjawat awam. Pihak pengurusan atasan mahu saya menanggung tugas pegawai lain yang sedang cuti bersalin. Disebabkan semangat dan prestasi kerja yang ditonjolkan, mereka telah meletakkan kepercayaan dan harapan yang tinggi untuk saya menanggung tugas tersebut. Sejujurnya, saya berbelah bahagi untuk menerimanya kerana mempunyai komitmen belajar. Banyak tugasan kumpulan yang masih belum selesai. Persediaan untuk peperiksaan juga masih kabur. Latihan yang guru-guru berikan kepada anak saya juga semakin bertambah. Saya telah cuba mengurus masa dengan baik tetapi beban urusan yang ada itu membuatkan saya kepenatan. Jadi, dalam situasi ini cabaran utama yang perlu saya hadapi ialah untuk membuat keputusan yang terbaik demi kesejahteraan diri sendiri. Adakah saya mampu membahagikan masa antara komitmen belajar, tugas hakiki dan tugas pegawai lain? Sebagai ibu tunggal juga saya perlu menguruskan segalanya bersendiri. Adakah tenaga saya mencukupi untuk menampung keletihan di pejabat dan di rumah?",0
"Sememangnya tempoh PKP yang mula berkuat kuasa pada 18 Mac 2020 lalu sangat memberi cabaran besar kepada saya sebagai seorang penjawat awam, ibu tunggal dan pelajar program PESISIR, UTM. Memandangkan saya berkhidmat di bawah essential services Jabatan Kesihatan Negeri Johor, saya bertanggungjawab ke atas urusan penempatan serta lapor diri jururawat dan doktor yang perlu bertugas di wad dan hospital-hospital Covid. Tugasan backliners ini tidak terhenti di pejabat tetapi bersambung di rumah sehingga hampir jam 12 tengah malam kerana saya perlu menjawab panggilan telefon, memberi maklum balas emel dan keperluan mobilisasi anggota JKN Johor ke lain-lain jabatan kesihatan negeri dalam kadar segera. ",0
"Sepanjang PKP dilaksanakan, saya meneruskan kehidupan dengan menjalankan norma-norma baru iaitu memakai penutup mulut, penjarakan sosial, tidak boleh berjabat tangan dan lain-lain. Pada mulanya agak sukar untuk melaksanakannya tetapi, alah bias tegal biasa. Saya menjalankan rutin harian seperti biasa di rumah. Tidak keluar rumah jika tidak ada urusan penting. Mengurangkan pergerakan keluar daripada rumah agar kita dapat menghidarkan diri dari penularan COVID-19.",1
"Sepanjang tempoh PKP ini, semua taska, sekolah kerajaan dan swasta termasuk sekolah harian, sekolah berasrama penuh, sekolah antarabangsa, pusat tahfiz dan lain-lain institusi pendidikan rendah, menengah dan pra-universiti ditutup kecuali pelajar Tingkatan 5 dan Tingkatan 6 yang akan menduduki peperiksaan. Pelajar ini mula kembali ke sekolah pada 24 Jun 2020. Manakala bagi prasekolah, taska dan tadika akan mula beroperasi pada 1 Julai 2020. Kesemua institusi pendidikan tinggi awam dan swasta (IPT) serta institut latihan kemahiran di seluruh Negara masih lagi ditutup. ",1
"Setelah itu barulah saya dapat mengawal tindakan yang perlu diambil untuk menyelesaikan tugas saya di tempat bekerja.  Saya dapat menguruskan masa selari dengan tugas walaupun bagi perkara-perkara yang diluar jangka.  Saya perlu merangka strategi yang perlu dibuat bagi menjadikan kerja-kerja lebih tersusun.  Saya perlu mengawal masa dan tugas supaya ianya dapat diselesaikan dalam masa yang ditentukan.  Untuk membantu saya dalam menyelesaikan tugas-tugas di tempat kerja yang perlu dibawa pulang ke rumah, saya akan memastikan capaian internet saya adalah berkelajuan yang tinggi bagi memudahkan serta mempercepatkan kerja.  Selain itu ianya membantu saya dalam menjalani sesi pengajian online dengan lebih lancar.  ",1
"Setelah memasuki fasa kedua dan melihat keadaan semasa yang serius, saya mula menerima keadaan persekitaran secara positif. Dari segi pengurusan keluarga, saya melihat PKP ini dengan mengutamakan kesihatan dan keselamatan. Saya mula menekankan aspek kebersihan diri dalam kalangan ahli keluarga. Bagi membiasakan diri dengan normal baharu ini, ada kalanya say juga terlepas pandang dan terlupa mengamalkan langkah-langkah yang sepatut. Namun, saya dan suami sering ingat mengingatkan bagi memastikan kami mematuhi SOP yang ditetapkan.",2
"Setelah mengetahui keadaan diri dan anak-anak serta mendapat khidmat nasihat yang sesuai dengan keadaan saya, saya menggunakan kemahiran komunikasi yang berkesan bagi  membantu mengurangkan masalah yang dialami. Melalui komunikasi ini menunjukkan bahawa masih ada yang mengambil berat dan terdapat sokongan orang lain bagi mengatasi keadaan ini. Apabila saya mengetahui keadaan diri dan keluarga, saya menitik beratkan penjagaan kesihatan mental dan emosi bagi.",1
"Setelah sesi pembelajaran online berakhir minda dan fizikal saya mudah letih seterusnya memerlukan masa rehat yang lama untuk memulihkan kesegaran.  Ini kerana semasa sesi pembelajaran sedang berlangsung, saya perlu duduk di hadapan komputer sambil mata perlu ditumpukan kepada skrin yang dipaparkan.  Melihat skrin dalam masa yang panjang membolehkan mata saya menjadi letih.  Manakala pendengaran perlu difokus kepada maklumat yang disampaikan serta perlu mengabaikan lain-lain gangguan yang saya dengar dari persekitaran.",1
"Seterunsya, saya juga merealisasi bahawa kognitif psikologi saya dapat membantu saya berfikir jalan yang singkat untuk memberikan penerangan tentang program dan aktiviti sekolah yang telah dicadang untuk melakukan semasa PKP ini. Saya telah mengambil keputusan untuk menjalankan satu mesyuarat yang ringkas kepada guru-guru sekolah saya berkaitan dengan program dan aktiviti semasa PKP. Maka, saya telah menyampaikan semua maklumat kepada guru-guru saya berkaitan dengan program dan aktiviti yang telah dicadang atas talian Google Meet. Sebagai contohnya, aktiviti Hari Ibu dan Hari Guru. Saya telah membuat tentantif untuk menjalankan aktiviti Hari Guru dan Hari Ibu. Semua guru sekolah saya telah memberikan sokongan dan dorongan atas keputusan saya. Saya mendapat keputusan positif atas cadangan saya dan dapat melaksanakan dengan lancar. ",2
"Seterusnya ialah seperti yang kita ketahui, sebagai seorang mahasiswa saya memerlukan segala kelengkapan peralatan bahan pembelajaran dengan cara mengakses maklumat melalui laman web, membeli buku di aplikasi Lazada serta mencari bahan-bahan maklumat secara di atas talian. Justeru itu, secara tidak langsung perkara ini dapat saya ketahaui bahawa terdapat pelbagai alternative yang dapat membantus seorang pelajar untuk mencari bahan atau maklumat pembelajaran dan pengajaran. Sepanjang tempoh PKP ini, ianya dapat mengajar saya erti berdikari secara di atas talian dan dapat mengembangkan kognitif dengan pelbagai insiatif yang menarik supaya saya pelajari.",2
"Seterusnya, apabila berhadapan dengan pelbagai cabaran, saya tetap berfikiran positif dan terima kenyataan dengan sepenuh hati. Pemikiran positif dapat membolehkan saya menyelesaikan permasalahan dihadapi dengan lebih mudah. Justeru, saya selalu berusaha untuk menyesuaikan diri dengan perubahan norma baharu akibat Covid-19. Saya sentiasa yakin dengan kewujudan Tuhan sebagai pencipta alam dan mematuhi segala suruhanNya. Saya telah menganggap semua cabaran yang dihadapi adalah ujian yang diberi oleh Tuhan untuk mematangkan diri. Dengan ini, saya telah menerima cabaran yang dihadapi dan berusaha untuk menempuhi segala cabaran dengan pemikiran yang positif.",2
"Seterusnya, saya juga berhadapan dengan cabaran menyediakan bahan sekolah yang sesuai untuk murid-murid saya. Saya perlu membuat kerja-kerja sekolah yang penting kerana sekolah saya hanya ada lima orang guru dan tidak mempunyai kerani sekolah. Maka, kami perlu membuat sendiri kerja-kerja kewangan dan pelbagai lagi. Cabaran-cabaran ini memberikan tekanan yang tinggi untuk saya semasa pelaksanaan PKP ini. Emosi saya juga tidak stabil dengan bebanan kerja yang banyak. Dengan ini, saya sedar bahawa saya belum bersedia untuk menghadapi cabaran wabak Covid-19 secara emosi, fizikal dan mental. Cabaran-cabaran ini mengajar saya untuk berfikir secara mendalam untuk menyelesaikan masalah-masalah yang dihadapi pada masa terkini.  ",0
"Seterusnya, saya juga mendapat tahu bahawa sikap bertanggungjawab saya atas sesuatu kerja amat tinggi. Sebab itu, saya bersemangat untuk menyelesaikan masalah yang dihadapi semasa PKP ini. Sikap tanggungjawab dalam diri saya juga dapat membantu saya dalam menjalankan tugas bagi mempertingkatkan kualiti dan produktiviti kerja saya. Saya dapat melihat diri saya sebagai seorang yang berdisplin dalam menghadapi cabaran semasa PKP. Sikap disiplin saya dapat membantu saya meningkatkan rasa taat dan patuh terhadap nilai yang dipercaya dan menjadi tanggungjawabnya. Sebagai contohnya, saya dapat menyelesaikan tugasan kelas UTM dan kerja-kerja sekolah saya pada masa yang ditetapkan. Rasa taat dan patuh terhadap semua kerja memberikan pujian dan komen yang positif daripada semua pihak. ",2
"Setiap hari kita dihujani dengan pelbagai berita mengenai wabak COVID-19  melalui  gajet dan media termasuk media sosial. Berita-berita yang berkaitan pandemik  setiap hari akan  mendatangkan rasa kebimbangan yang ketara. Oleh itu, saya mengehadkan diri supaya tidak  melayari Internet atau media social terlalu lama  terutamanya mengenai berita berkaitan pandemik. Saya akan memastikan berita yang dibaca sahih   dengan  mendapat berita dari sumber yang dipercayai. mengelakkan diri dipengaruhi dengan berita palsu atau diragui kesahihannya.",1
"Setiap orang akan menghadapai cabaran dalam kehidupan. Untuk memastikan saya dapat mengatasi cabaran hidup, saya sentiasa menjaga kesihatan rohani dan jasmani. Selain itu, saya akan melengkapkan diri dengan ilmu pengeahuan serta ilmu-ilmu semasa untuk menghadapi cabaran hidup. ",2
"Setiap tingkah laku murid adalah berbeza, guru perlu sentiasa peka dengan tingkah laku murid. Personaliti dan tingkah laku kanak-kanak adalah berbeza mengikut peringkat umur (Thomas, 2002). Dengan menguasai teori perkembangan kognitif, saya berupaya memahami tingkah laku murid, kegemaran mereka dan apa yang tidak disukai oleh mereka. Menurut teori perkembangan kognitif Jean Piaget (1896-1980), proses pengajaran dan pembelajaran hendaklah menggalakkan murid agar menggunakan kaedah penyelesaian masalah untuk memperoleh ilmu dan kemahiran dengan usaha diri sendiri. Penglibatan murid secara akif dalam proses pengajaran dan pembelajaran amat ditekankan oleh teori perkembangan kognitif. Ini adalah kerana ia dapat membantu murid meningkatkan penegtahuan mereka terhadapt sesuatu konsep yang disampaikan oleh guru.",1
Sifat dan  intensiti emosi  biasanya  berkait erat  dengan aktiviti kognitif (berfikir) manusia sebagai hasil persepsi terhadap situasi. Emosi adalah hasil reaksi kognitif terhadap situasi  spesifik. Atkinson (1983) membezakan  emosi   dalam   2  jenis iaitu emosi menyenangkan dan emosi tidak menyenangkan.,1
"Strategi heuristik, ialah strategi penyelesaian masalah secara singkat iaitu dengan cara tekaan yang dirasakan paling tepat dan rasional, strategi ini biasanya dilakukan dengan berpandukan pengetahuan dan pengalaman lalu (Mahmood Nazar Mohamed, 2004).    Pendekatan strategi heuristik ini membantu untuk menyempitkan lagi alternatif penyelesaian untuk mendapatkan hanya satu penyelesaian yang terbaik. Saya telah  mengalami masalah insomnia atau kesukaran untuk tidur malam beberapa minggu kerana tekanan kerja sekolah dan tugasan pengajian. Saya harus mencari jalan penyelesaian secepat mungkin kerana ini boleh mengganggu kesihatan fizikal dan mental saya. Saya cuba fikir beberapa alternative yang boleh diambil untuk penyelesaian masalah saya antaranya seperti  tidur pada masa yang ditetapkan, bersenam supaya dapat tidur dengan mudah pada waktu malam, meluahkan stres saya kepada ahli keluarga. A Saya menggunakan strategi heuristik kerana saya memilih salah satu sahaja daripada alternatif penyelesaian masalah bagi mengatasi masalah saya. Akhirnya  saya memilih untuk meluahkan stres kepada ahli keluarga untuk mencari penyelesaian manakala alternatif  yang lain tidak diambil.",1
"Stres atau tekanan adalah tindak balas fizikal, emosi dan mental seseorang terhadap sebarang perubahan atau tuntutan. Stress tidak boleh terlalu tinggi atau terlalu rendah. Apabila stres rendah, hasil kerja juga rendah kerana kurangnya motivasi dan tumpuan kepada kerja. Apabila stres berada di peringkat tinggi pula, seseorang itu akan mengalami tekanan dan menunjukkan tanda-tanda stress. Stres perlu berada di peringkat sederhana adalah yang paling baik kerana ia akan meningkatkan motivasi dan perkembangan hidup seseorang itu.",1
"Tempoh Perintah Kawalan Pergerakan (PKP) telah dikuatkuasakan di seluruh Malaysia bermula 18 Mac 2020.  Ini adalah berikutan pandemik (wabak yang menyerang dalam skop yang lebih besar dan tidak terhad kepada sesuatu komuniti atau daerah) Covid-19 (Coronavirus Disease) yang menular di Malasyia dan dunia.  Bermulalah perubahan amalan rutin seharian saya dan keluarga semasa berada di rumah, tempat kerja lebih-lebih lagi di tempat awam.  Saya sangat mengambil berat berhubung penjagaan diri dan persekitaran pada hampir setiap masa memandangkan saya tinggal bersama abah yang telah mencapai usia 82 tahun.  Untuk menjaga keselamatan ahli keluarga, saya kerap mendapatkan barangan asas seperti face mask, hand sanitizer dan juga sarung tangan getah pakai buang di farmasi yang berdekatan dari semasa ke semasa.",1
"Tempoh PKP ini boleh memberikan kesan yang negative seperti tekanan perasaan jika tidak diuruskan dan dikawal dengan baik.  Saya berusaha untuk menyesuaikan kehidupan dalam fasa PKP ini sambil menguruskan kerja dan belajar. Bagi mengelakkan tekanan apabila perlu melaksanakan pembelajaran atas talian serta kuliah atas talian, saya perlu menguruskan masa dengan baik. Pengurusan masa ini meliputi pembahagian waktu untuk melaksanakan tugas hakiki iaitu pembelajaran atas talian kepada murid-murid, kuliah atas talian bersama pensyarah dan menyiapkan tugasan yang diberikan, meluangkan masa memantau kerja sekolah anak-anak serta melakukan rutin harian di rumah. ",1
